"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TEACHER","PRY_30_39","PC","A","2015",36.92,
"LUX","TEACHER","PRY_30_39","PC","A","2016",34.535,
"LUX","TEACHER","PRY_30_39","PC","A","2017",36.059,
"LUX","TEACHER","PRY_40_49","PC","A","2005",21.773,
"LUX","TEACHER","PRY_40_49","PC","A","2010",21.157,
"LUX","TEACHER","PRY_40_49","PC","A","2011",25.698,
"LUX","TEACHER","PRY_40_49","PC","A","2012",22.54,
"LUX","TEACHER","PRY_40_49","PC","A","2013",22.633,
"LUX","TEACHER","PRY_40_49","PC","A","2014",23.098,
"LUX","TEACHER","PRY_40_49","PC","A","2015",22.486,
"LUX","TEACHER","PRY_40_49","PC","A","2016",24.581,
"LUX","TEACHER","PRY_40_49","PC","A","2017",25.016,
"LUX","TEACHER","SRY_30_39","PC","A","2010",28.34,
"LUX","TEACHER","SRY_30_39","PC","A","2011",31.609,
"LUX","TEACHER","SRY_30_39","PC","A","2012",31.017,
"LUX","TEACHER","SRY_30_39","PC","A","2013",33.001,
"LUX","TEACHER","SRY_30_39","PC","A","2014",36.304,
"LUX","TEACHER","SRY_30_39","PC","A","2015",38.122,
"LUX","TEACHER","SRY_30_39","PC","A","2016",38.026,
"LUX","TEACHER","SRY_30_39","PC","A","2017",36.55,
"MEX","TEACHER","PRY_30_39","PC","A","2005",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2010",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2011",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2012",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2013",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2014",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2015",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2016",,"M"
"MEX","TEACHER","PRY_30_39","PC","A","2017",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2005",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2010",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2011",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2012",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2013",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2014",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2015",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2016",,"M"
"MEX","TEACHER","PRY_40_49","PC","A","2017",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2005",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2010",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2011",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2012",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2013",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2014",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2015",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2016",,"M"
"MEX","TEACHER","SRY_30_39","PC","A","2017",,"M"
"NLD","TEACHER","PRY_30_39","PC","A","2005",20.045,
"NLD","TEACHER","PRY_30_39","PC","A","2010",22.944,
"NLD","TEACHER","PRY_30_39","PC","A","2011",24.054,
"NLD","TEACHER","PRY_30_39","PC","A","2012",25.007,
"NLD","TEACHER","PRY_30_39","PC","A","2013",26.104,
"NLD","TEACHER","PRY_30_39","PC","A","2014",26.948,
"NLD","TEACHER","PRY_30_39","PC","A","2015",27.871,
"NLD","TEACHER","PRY_30_39","PC","A","2016",28.683,
"NLD","TEACHER","PRY_30_39","PC","A","2017",29.306,
"NLD","TEACHER","PRY_40_49","PC","A","2005",30.73,
"NLD","TEACHER","PRY_40_49","PC","A","2010",21.357,
"NLD","TEACHER","PRY_40_49","PC","A","2011",20.422,
"NLD","TEACHER","PRY_40_49","PC","A","2012",19.93,
"NLD","TEACHER","PRY_40_49","PC","A","2013",19.893,
"NLD","TEACHER","PRY_40_49","PC","A","2014",19.876,
"NLD","TEACHER","PRY_40_49","PC","A","2015",19.756,
"NLD","TEACHER","PRY_40_49","PC","A","2016",19.96,
"NLD","TEACHER","PRY_40_49","PC","A","2017",20.472,
"NLD","TEACHER","SRY_30_39","PC","A","2005",16.896,
"NLD","TEACHER","SRY_30_39","PC","A","2010",19.131,
"NLD","TEACHER","SRY_30_39","PC","A","2011",19.561,
"NLD","TEACHER","SRY_30_39","PC","A","2012",20.11,
"NLD","TEACHER","SRY_30_39","PC","A","2013",20.695,
"NLD","TEACHER","SRY_30_39","PC","A","2014",21.276,
"NLD","TEACHER","SRY_30_39","PC","A","2015",21.552,
"NLD","TEACHER","SRY_30_39","PC","A","2016",22.254,
"NLD","TEACHER","SRY_30_39","PC","A","2017",22.888,
"NZL","TEACHER","PRY_30_39","PC","A","2005",22.079,
"NZL","TEACHER","PRY_30_39","PC","A","2010",23.824,
"NZL","TEACHER","PRY_30_39","PC","A","2011",23.403,
"NZL","TEACHER","PRY_30_39","PC","A","2012",23.187,
"NZL","TEACHER","PRY_30_39","PC","A","2013",23.187,
"NZL","TEACHER","PRY_30_39","PC","A","2014",22.095,
"NZL","TEACHER","PRY_30_39","PC","A","2015",21.345,
"NZL","TEACHER","PRY_30_39","PC","A","2016",20.685,
"NZL","TEACHER","PRY_30_39","PC","A","2017",20.672,
"NZL","TEACHER","PRY_40_49","PC","A","2005",29.153,
"NZL","TEACHER","PRY_40_49","PC","A","2010",25.23,
"NZL","TEACHER","PRY_40_49","PC","A","2011",25.42,
"NZL","TEACHER","PRY_40_49","PC","A","2012",25.94,
"NZL","TEACHER","PRY_40_49","PC","A","2013",25.94,
"NZL","TEACHER","PRY_40_49","PC","A","2014",26.935,
"NZL","TEACHER","PRY_40_49","PC","A","2015",28.082,
"NZL","TEACHER","PRY_40_49","PC","A","2016",28.766,
"NZL","TEACHER","PRY_40_49","PC","A","2017",28.749,
"NZL","TEACHER","SRY_30_39","PC","A","2005",21.223,
"NZL","TEACHER","SRY_30_39","PC","A","2010",22.778,
"NZL","TEACHER","SRY_30_39","PC","A","2011",22.871,
"NZL","TEACHER","SRY_30_39","PC","A","2012",22.305,
"NZL","TEACHER","SRY_30_39","PC","A","2013",22.266,
"NZL","TEACHER","SRY_30_39","PC","A","2014",21.459,
"NZL","TEACHER","SRY_30_39","PC","A","2015",21.041,
"NZL","TEACHER","SRY_30_39","PC","A","2016",20.501,
"NZL","TEACHER","SRY_30_39","PC","A","2017",20.445,
"NOR","TEACHER","PRY_30_39","PC","A","2005",,"M"
"NOR","TEACHER","PRY_30_39","PC","A","2010",29.588,
"NOR","TEACHER","PRY_30_39","PC","A","2011",29.261,
"NOR","TEACHER","PRY_30_39","PC","A","2012",28.411,
"NOR","TEACHER","PRY_30_39","PC","A","2013",27.772,
"NOR","TEACHER","PRY_30_39","PC","A","2014",26.985,
"NOR","TEACHER","PRY_30_39","PC","A","2015",25.985,
"NOR","TEACHER","PRY_30_39","PC","A","2016",25.192,
"NOR","TEACHER","PRY_30_39","PC","A","2017",24.802,
"NOR","TEACHER","PRY_40_49","PC","A","2005",,"M"
"NOR","TEACHER","PRY_40_49","PC","A","2010",23.117,
"NOR","TEACHER","PRY_40_49","PC","A","2011",23.894,
"NOR","TEACHER","PRY_40_49","PC","A","2012",25.071,
"NOR","TEACHER","PRY_40_49","PC","A","2013",26.655,
"NOR","TEACHER","PRY_40_49","PC","A","2014",28.203,
"NOR","TEACHER","PRY_40_49","PC","A","2015",29.236,
"NOR","TEACHER","PRY_40_49","PC","A","2016",28.945,
"NOR","TEACHER","PRY_40_49","PC","A","2017",29.101,
"NOR","TEACHER","SRY_30_39","PC","A","2005",,"M"
"NOR","TEACHER","SRY_30_39","PC","A","2010",24.739,
"NOR","TEACHER","SRY_30_39","PC","A","2011",24.51,
"NOR","TEACHER","SRY_30_39","PC","A","2012",23.722,
"NOR","TEACHER","SRY_30_39","PC","A","2013",23.602,
"NOR","TEACHER","SRY_30_39","PC","A","2014",23.073,
"NOR","TEACHER","SRY_30_39","PC","A","2015",22.434,
"NOR","TEACHER","SRY_30_39","PC","A","2016",22.27,
"NOR","TEACHER","SRY_30_39","PC","A","2017",22.089,
"POL","TEACHER","PRY_30_39","PC","A","2005",31.822,
"POL","TEACHER","PRY_30_39","PC","A","2010",30.114,
"POL","TEACHER","PRY_30_39","PC","A","2011",27.323,
"POL","TEACHER","PRY_30_39","PC","A","2012",26.299,
"POL","TEACHER","PRY_30_39","PC","A","2013",26.076,
"POL","TEACHER","PRY_30_39","PC","A","2014",25.92,
"POL","TEACHER","PRY_30_39","PC","A","2015",25.861,
"POL","TEACHER","PRY_30_39","PC","A","2016",25.723,
"POL","TEACHER","PRY_30_39","PC","A","2017",25.169,
"POL","TEACHER","PRY_40_49","PC","A","2005",39.758,
"POL","TEACHER","PRY_40_49","PC","A","2010",40.551,
"POL","TEACHER","PRY_40_49","PC","A","2011",42.535,
"POL","TEACHER","PRY_40_49","PC","A","2012",41.925,
"POL","TEACHER","PRY_40_49","PC","A","2013",40.599,
"POL","TEACHER","PRY_40_49","PC","A","2014",38.319,
"POL","TEACHER","PRY_40_49","PC","A","2015",35.812,
"POL","TEACHER","PRY_40_49","PC","A","2016",33.679,
"POL","TEACHER","PRY_40_49","PC","A","2017",32.737,
"POL","TEACHER","SRY_30_39","PC","A","2005",33.105,
"POL","TEACHER","SRY_30_39","PC","A","2010",35.681,
"POL","TEACHER","SRY_30_39","PC","A","2011",35.039,
"POL","TEACHER","SRY_30_39","PC","A","2012",34.516,
"POL","TEACHER","SRY_30_39","PC","A","2013",34.117,
"POL","TEACHER","SRY_30_39","PC","A","2014",33.471,
"POL","TEACHER","SRY_30_39","PC","A","2015",31.993,
"POL","TEACHER","SRY_30_39","PC","A","2016",29.99,
"POL","TEACHER","SRY_30_39","PC","A","2017",27.471,
"PRT","TEACHER","PRY_30_39","PC","A","2005",25.808,
"PRT","TEACHER","PRY_30_39","PC","A","2010",34.67,
"PRT","TEACHER","PRY_30_39","PC","A","2011",36.022,
"PRT","TEACHER","PRY_30_39","PC","A","2012",34.719,
"PRT","TEACHER","PRY_30_39","PC","A","2013",30.794,
"PRT","TEACHER","PRY_30_39","PC","A","2014",28.212,
"PRT","TEACHER","PRY_30_39","PC","A","2015",26.563,
"PRT","TEACHER","PRY_30_39","PC","A","2016",24.476,
"PRT","TEACHER","PRY_30_39","PC","A","2017",22.135,
"PRT","TEACHER","PRY_40_49","PC","A","2005",30.183,
"PRT","TEACHER","PRY_40_49","PC","A","2010",28.192,
"PRT","TEACHER","PRY_40_49","PC","A","2011",28.192,
"PRT","TEACHER","PRY_40_49","PC","A","2012",30.485,
"PRT","TEACHER","PRY_40_49","PC","A","2013",32.961,
"PRT","TEACHER","PRY_40_49","PC","A","2014",35.019,
"PRT","TEACHER","PRY_40_49","PC","A","2015",35.686,
"PRT","TEACHER","PRY_40_49","PC","A","2016",36.083,
"PRT","TEACHER","PRY_40_49","PC","A","2017",36.948,
"PRT","TEACHER","SRY_30_39","PC","A","2005",35.083,
"PRT","TEACHER","SRY_30_39","PC","A","2010",34.717,
"PRT","TEACHER","SRY_30_39","PC","A","2011",34.957,
"PRT","TEACHER","SRY_30_39","PC","A","2012",32.811,
"PRT","TEACHER","SRY_30_39","PC","A","2013",27.652,
"PRT","TEACHER","SRY_30_39","PC","A","2014",24.602,
"PRT","TEACHER","SRY_30_39","PC","A","2015",22.675,
"PRT","TEACHER","SRY_30_39","PC","A","2016",20.818,
"PRT","TEACHER","SRY_30_39","PC","A","2017",18.516,
"SVK","TEACHER","PRY_30_39","PC","A","2005",34.212,
"SVK","TEACHER","PRY_30_39","PC","A","2010",32.228,
"SVK","TEACHER","PRY_30_39","PC","A","2011",32.231,
"SVK","TEACHER","PRY_30_39","PC","A","2012",32.232,
"SVK","TEACHER","PRY_30_39","PC","A","2013",30.221,
"SVK","TEACHER","PRY_30_39","PC","A","2014",28.218,
"SVK","TEACHER","PRY_30_39","PC","A","2015",27.189,
"SVK","TEACHER","PRY_30_39","PC","A","2016",27.189,
"SVK","TEACHER","PRY_30_39","PC","A","2017",27.001,
"SVK","TEACHER","PRY_40_49","PC","A","2005",23.207,
"SVK","TEACHER","PRY_40_49","PC","A","2010",31.303,
"SVK","TEACHER","PRY_40_49","PC","A","2011",31.301,
"SVK","TEACHER","PRY_40_49","PC","A","2012",31.297,
"SVK","TEACHER","PRY_40_49","PC","A","2013",34.007,
"SVK","TEACHER","PRY_40_49","PC","A","2014",36.707,
"SVK","TEACHER","PRY_40_49","PC","A","2015",36.102,
"SVK","TEACHER","PRY_40_49","PC","A","2016",36.097,
"SVK","TEACHER","PRY_40_49","PC","A","2017",36.003,
"SVK","TEACHER","SRY_30_39","PC","A","2005",21.352,
"SVK","TEACHER","SRY_30_39","PC","A","2010",25.597,
"SVK","TEACHER","SRY_30_39","PC","A","2011",25.554,
"SVK","TEACHER","SRY_30_39","PC","A","2012",25.35,
"SVK","TEACHER","SRY_30_39","PC","A","2013",26.808,
"SVK","TEACHER","SRY_30_39","PC","A","2014",27.962,
"SVK","TEACHER","SRY_30_39","PC","A","2015",27.68,
"SVK","TEACHER","SRY_30_39","PC","A","2016",27.696,
"SVK","TEACHER","SRY_30_39","PC","A","2017",27.766,
"ESP","TEACHER","PRY_30_39","PC","A","2005",22.345,
"ESP","TEACHER","PRY_30_39","PC","A","2010",28.893,
"ESP","TEACHER","PRY_30_39","PC","A","2011",30.038,
"ESP","TEACHER","PRY_30_39","PC","A","2012",31.444,
"ESP","TEACHER","PRY_30_39","PC","A","2013",32.621,
"ESP","TEACHER","PRY_30_39","PC","A","2014",32.814,
"ESP","TEACHER","PRY_30_39","PC","A","2015",32.68,
"ESP","TEACHER","PRY_30_39","PC","A","2016",32.095,
"ESP","TEACHER","PRY_30_39","PC","A","2017",31.121,
"ESP","TEACHER","PRY_40_49","PC","A","2005",32.138,
"ESP","TEACHER","PRY_40_49","PC","A","2010",25.967,
"ESP","TEACHER","PRY_40_49","PC","A","2011",24.594,
"ESP","TEACHER","PRY_40_49","PC","A","2012",24.416,
"ESP","TEACHER","PRY_40_49","PC","A","2013",24.538,
"ESP","TEACHER","PRY_40_49","PC","A","2014",24.864,
"ESP","TEACHER","PRY_40_49","PC","A","2015",25.151,
"ESP","TEACHER","PRY_40_49","PC","A","2016",26.007,
"ESP","TEACHER","PRY_40_49","PC","A","2017",27.065,
"ESP","TEACHER","SRY_30_39","PC","A","2005",31.856,
"ESP","TEACHER","SRY_30_39","PC","A","2010",29.252,
"ESP","TEACHER","SRY_30_39","PC","A","2011",28.769,
"ESP","TEACHER","SRY_30_39","PC","A","2012",28.827,
"ESP","TEACHER","SRY_30_39","PC","A","2013",25.747,
"ESP","TEACHER","SRY_30_39","PC","A","2014",25.373,
"ESP","TEACHER","SRY_30_39","PC","A","2015",24.412,
"ESP","TEACHER","SRY_30_39","PC","A","2016",24.003,
"ESP","TEACHER","SRY_30_39","PC","A","2017",22.286,
"SWE","TEACHER","PRY_30_39","PC","A","2005",,"M"
"SWE","TEACHER","PRY_30_39","PC","A","2010",,"M"
"SWE","TEACHER","PRY_30_39","PC","A","2011",,"M"
"SWE","TEACHER","PRY_30_39","PC","A","2012",,"M"
"SWE","TEACHER","PRY_30_39","PC","A","2013",25.309,
"SWE","TEACHER","PRY_30_39","PC","A","2014",24.455,
"SWE","TEACHER","PRY_30_39","PC","A","2015",23.595,
"SWE","TEACHER","PRY_30_39","PC","A","2016",22.988,
"SWE","TEACHER","PRY_30_39","PC","A","2017",22.862,
"SWE","TEACHER","PRY_40_49","PC","A","2005",,"M"
"SWE","TEACHER","PRY_40_49","PC","A","2010",,"M"
"SWE","TEACHER","PRY_40_49","PC","A","2011",,"M"
"SWE","TEACHER","PRY_40_49","PC","A","2012",,"M"
"SWE","TEACHER","PRY_40_49","PC","A","2013",29.252,
"SWE","TEACHER","PRY_40_49","PC","A","2014",30.747,
"SWE","TEACHER","PRY_40_49","PC","A","2015",31.591,
"SWE","TEACHER","PRY_40_49","PC","A","2016",32.126,
"SWE","TEACHER","PRY_40_49","PC","A","2017",31.748,
"SWE","TEACHER","SRY_30_39","PC","A","2005",,"M"
"SWE","TEACHER","SRY_30_39","PC","A","2010",,"M"
"SWE","TEACHER","SRY_30_39","PC","A","2011",,"M"
"SWE","TEACHER","SRY_30_39","PC","A","2012",,"M"
"SWE","TEACHER","SRY_30_39","PC","A","2013",23.966,
"SWE","TEACHER","SRY_30_39","PC","A","2014",23.399,
"SWE","TEACHER","SRY_30_39","PC","A","2015",22.658,
"SWE","TEACHER","SRY_30_39","PC","A","2016",22.07,
"SWE","TEACHER","SRY_30_39","PC","A","2017",21.725,
"CHE","TEACHER","PRY_30_39","PC","A","2005",22.013,
"CHE","TEACHER","PRY_30_39","PC","A","2010",23.839,
"CHE","TEACHER","PRY_30_39","PC","A","2011",24.332,
"CHE","TEACHER","PRY_30_39","PC","A","2012",24.746,
"CHE","TEACHER","PRY_30_39","PC","A","2013",25.249,
"CHE","TEACHER","PRY_30_39","PC","A","2014",25.703,
"CHE","TEACHER","PRY_30_39","PC","A","2015",26.081,
"CHE","TEACHER","PRY_30_39","PC","A","2016",25.938,
"CHE","TEACHER","PRY_30_39","PC","A","2017",25.975,
"CHE","TEACHER","PRY_40_49","PC","A","2005",29.701,
"CHE","TEACHER","PRY_40_49","PC","A","2010",24.355,
"CHE","TEACHER","PRY_40_49","PC","A","2011",24.036,
"CHE","TEACHER","PRY_40_49","PC","A","2012",23.754,
"CHE","TEACHER","PRY_40_49","PC","A","2013",23.643,
"CHE","TEACHER","PRY_40_49","PC","A","2014",23.417,
"CHE","TEACHER","PRY_40_49","PC","A","2015",23.146,
"CHE","TEACHER","PRY_40_49","PC","A","2016",23.345,
"CHE","TEACHER","PRY_40_49","PC","A","2017",23.286,
"CHE","TEACHER","SRY_30_39","PC","A","2005",24.184,
"CHE","TEACHER","SRY_30_39","PC","A","2010",26.616,
"CHE","TEACHER","SRY_30_39","PC","A","2011",25.43,
"CHE","TEACHER","SRY_30_39","PC","A","2012",25.593,
"CHE","TEACHER","SRY_30_39","PC","A","2013",25.974,
"CHE","TEACHER","SRY_30_39","PC","A","2014",26.162,
"CHE","TEACHER","SRY_30_39","PC","A","2015",26.036,
"CHE","TEACHER","SRY_30_39","PC","A","2016",25.896,
"CHE","TEACHER","SRY_30_39","PC","A","2017",25.716,
"TUR","TEACHER","PRY_30_39","PC","A","2005",,"M"
"TUR","TEACHER","PRY_30_39","PC","A","2010",,"M"
"TUR","TEACHER","PRY_30_39","PC","A","2011",,"M"
"TUR","TEACHER","PRY_30_39","PC","A","2012",,"M"
"TUR","TEACHER","PRY_30_39","PC","A","2013",36.795,
"TUR","TEACHER","PRY_30_39","PC","A","2014",36.732,
"TUR","TEACHER","PRY_30_39","PC","A","2015",,"M"
"TUR","TEACHER","PRY_30_39","PC","A","2016",37.81,
"TUR","TEACHER","PRY_30_39","PC","A","2017",38.096,
"TUR","TEACHER","PRY_40_49","PC","A","2005",,"M"
"TUR","TEACHER","PRY_40_49","PC","A","2010",,"M"
"TUR","TEACHER","PRY_40_49","PC","A","2011",,"M"
"TUR","TEACHER","PRY_40_49","PC","A","2012",,"M"
"TUR","TEACHER","PRY_40_49","PC","A","2013",27.066,
"TUR","TEACHER","PRY_40_49","PC","A","2014",29.395,
"TUR","TEACHER","PRY_40_49","PC","A","2015",,"M"
"TUR","TEACHER","PRY_40_49","PC","A","2016",27.698,
"TUR","TEACHER","PRY_40_49","PC","A","2017",28.223,
"TUR","TEACHER","SRY_30_39","PC","A","2005",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2010",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2011",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2012",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2013",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2014",42.381,
"TUR","TEACHER","SRY_30_39","PC","A","2015",,"M"
"TUR","TEACHER","SRY_30_39","PC","A","2016",41.505,
"TUR","TEACHER","SRY_30_39","PC","A","2017",41.885,
"GBR","TEACHER","PRY_30_39","PC","A","2005",24.605,
"GBR","TEACHER","PRY_30_39","PC","A","2010",29.694,
"GBR","TEACHER","PRY_30_39","PC","A","2011",29.076,
"GBR","TEACHER","PRY_30_39","PC","A","2012",29.076,
"GBR","TEACHER","PRY_30_39","PC","A","2013",32.248,
"GBR","TEACHER","PRY_30_39","PC","A","2014",32.616,
"GBR","TEACHER","PRY_30_39","PC","A","2015",31.545,
"GBR","TEACHER","PRY_30_39","PC","A","2016",31.542,
"GBR","TEACHER","PRY_30_39","PC","A","2017",31.826,
"GBR","TEACHER","PRY_40_49","PC","A","2005",22.698,
"GBR","TEACHER","PRY_40_49","PC","A","2010",19.237,
"GBR","TEACHER","PRY_40_49","PC","A","2011",19.509,
"GBR","TEACHER","PRY_40_49","PC","A","2012",19.509,
"GBR","TEACHER","PRY_40_49","PC","A","2013",22.856,
"GBR","TEACHER","PRY_40_49","PC","A","2014",22.306,
"GBR","TEACHER","PRY_40_49","PC","A","2015",22.561,
"GBR","TEACHER","PRY_40_49","PC","A","2016",22.568,
"GBR","TEACHER","PRY_40_49","PC","A","2017",22.564,
"GBR","TEACHER","SRY_30_39","PC","A","2005",23.964,
"GBR","TEACHER","SRY_30_39","PC","A","2010",28.551,
"GBR","TEACHER","SRY_30_39","PC","A","2011",28.638,
"GBR","TEACHER","SRY_30_39","PC","A","2012",29.041,
"GBR","TEACHER","SRY_30_39","PC","A","2013",30.008,
"GBR","TEACHER","SRY_30_39","PC","A","2014",28.896,
"GBR","TEACHER","SRY_30_39","PC","A","2015",31.725,
"GBR","TEACHER","SRY_30_39","PC","A","2016",32.586,
"GBR","TEACHER","SRY_30_39","PC","A","2017",32.662,
"USA","TEACHER","PRY_30_39","PC","A","2005",25.322,
"USA","TEACHER","PRY_30_39","PC","A","2010",28.611,
"USA","TEACHER","PRY_30_39","PC","A","2011",28.604,
"USA","TEACHER","PRY_30_39","PC","A","2012",28.621,
"USA","TEACHER","PRY_30_39","PC","A","2013",28.63,
"USA","TEACHER","PRY_30_39","PC","A","2014",28.639,
"USA","TEACHER","PRY_30_39","PC","A","2015",28.611,
"USA","TEACHER","PRY_30_39","PC","A","2016",28.007,
"USA","TEACHER","PRY_30_39","PC","A","2017",27.959,
"USA","TEACHER","PRY_40_49","PC","A","2005",24.064,
"USA","TEACHER","PRY_40_49","PC","A","2010",24.645,
"USA","TEACHER","PRY_40_49","PC","A","2011",24.642,
"USA","TEACHER","PRY_40_49","PC","A","2012",24.65,
"USA","TEACHER","PRY_40_49","PC","A","2013",24.654,
"USA","TEACHER","PRY_40_49","PC","A","2014",24.659,
"USA","TEACHER","PRY_40_49","PC","A","2015",24.645,
"USA","TEACHER","PRY_40_49","PC","A","2016",26.909,
"USA","TEACHER","PRY_40_49","PC","A","2017",26.848,
"USA","TEACHER","SRY_30_39","PC","A","2005",26.233,
"USA","TEACHER","SRY_30_39","PC","A","2010",27.712,
"USA","TEACHER","SRY_30_39","PC","A","2011",27.696,
"USA","TEACHER","SRY_30_39","PC","A","2012",27.698,
"USA","TEACHER","SRY_30_39","PC","A","2013",27.715,
"USA","TEACHER","SRY_30_39","PC","A","2014",27.726,
"USA","TEACHER","SRY_30_39","PC","A","2015",27.682,
"USA","TEACHER","SRY_30_39","PC","A","2016",27.812,
"USA","TEACHER","SRY_30_39","PC","A","2017",27.736,
"ARG","TEACHER","PRY_30_39","PC","A","2005",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2010",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2011",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2012",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2013",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2014",,"M"
"ARG","TEACHER","PRY_30_39","PC","A","2015",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2005",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2010",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2011",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2012",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2013",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2014",,"M"
"ARG","TEACHER","PRY_40_49","PC","A","2015",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2005",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2010",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2011",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2012",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2013",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2014",,"M"
"ARG","TEACHER","SRY_30_39","PC","A","2015",,"M"
"BRA","TEACHER","PRY_30_39","PC","A","2005",,"M"
"BRA","TEACHER","PRY_30_39","PC","A","2010",35.85,
"BRA","TEACHER","PRY_30_39","PC","A","2011",36.007,
"BRA","TEACHER","PRY_30_39","PC","A","2012",36.111,
"BRA","TEACHER","PRY_30_39","PC","A","2013",36.054,
"BRA","TEACHER","PRY_30_39","PC","A","2014",35.747,
"BRA","TEACHER","PRY_30_39","PC","A","2015",35.178,
"BRA","TEACHER","PRY_30_39","PC","A","2016",34.684,
"BRA","TEACHER","PRY_30_39","PC","A","2017",32.703,
"BRA","TEACHER","PRY_40_49","PC","A","2005",,"M"
"BRA","TEACHER","PRY_40_49","PC","A","2010",32.165,
"BRA","TEACHER","PRY_40_49","PC","A","2011",32.422,
"BRA","TEACHER","PRY_40_49","PC","A","2012",32.597,
"BRA","TEACHER","PRY_40_49","PC","A","2013",32.67,
"BRA","TEACHER","PRY_40_49","PC","A","2014",32.712,
"BRA","TEACHER","PRY_40_49","PC","A","2015",33.142,
"BRA","TEACHER","PRY_40_49","PC","A","2016",33.566,
"BRA","TEACHER","PRY_40_49","PC","A","2017",34.738,
"BRA","TEACHER","SRY_30_39","PC","A","2005",,"M"
"BRA","TEACHER","SRY_30_39","PC","A","2010",33.623,
"BRA","TEACHER","SRY_30_39","PC","A","2011",33.824,
"BRA","TEACHER","SRY_30_39","PC","A","2012",34.34,
"BRA","TEACHER","SRY_30_39","PC","A","2013",34.499,
"BRA","TEACHER","SRY_30_39","PC","A","2014",34.667,
"BRA","TEACHER","SRY_30_39","PC","A","2015",34.621,
"BRA","TEACHER","SRY_30_39","PC","A","2016",34.692,
"BRA","TEACHER","SRY_30_39","PC","A","2017",33.962,
"CHL","TEACHER","PRY_30_39","PC","A","2005",21.779,
"CHL","TEACHER","PRY_30_39","PC","A","2010",24.701,
"CHL","TEACHER","PRY_30_39","PC","A","2011",26.025,
"CHL","TEACHER","PRY_30_39","PC","A","2012",27.99,
"CHL","TEACHER","PRY_30_39","PC","A","2013",30.005,
"CHL","TEACHER","PRY_30_39","PC","A","2014",31.407,
"CHL","TEACHER","PRY_30_39","PC","A","2015",32.952,
"CHL","TEACHER","PRY_30_39","PC","A","2016",34.958,
